4404AF,761,48.60175,15.16720,2019/07/08,10:15:13.325,137.57,14.28,1572,175,282,OEBXR   
4404AF,761,48.60178,15.16691,2019/07/08,10:15:13.800,137.64,14.26,1572,175,282,OEBXR   
4404AF,761,48.60184,15.16648,2019/07/08,10:15:14.370,137.75,14.24,1572,177,283,OEBXR   
4404AF,761,48.60189,15.16619,2019/07/08,10:15:14.897,137.81,14.22,1572,177,283,OEBXR   
4404AF,753,48.60193,15.16576,2019/07/08,10:15:15.510,137.92,14.2,1572,177,283,OEBXR   
4404AF,753,48.60201,15.16543,2019/07/08,10:15:16.001,138,14.18,1572,177,283,OEBXR   
4404AF,761,48.60205,15.16522,2019/07/08,10:15:16.424,138.04,14.17,1572,175,283,OEBXR   
4404AF,753,48.60210,15.16479,2019/07/08,10:15:17.024,138.15,14.15,1572,175,283,OEBXR   
4404AF,753,48.60217,15.16446,2019/07/08,10:15:17.568,138.23,14.13,1572,175,284,OEBXR   
4404AF,753,48.60228,15.16381,2019/07/08,10:15:18.627,138.38,14.09,1572,175,284,OEBXR   
4404AF,753,48.60235,15.16323,2019/07/08,10:15:19.555,138.53,14.07,1572,174,285,OEBXR   
4404AF,753,48.60244,15.16280,2019/07/08,10:15:20.085,138.63,14.04,1572,174,285,OEBXR   
4404AF,753,48.60255,15.16205,2019/07/08,10:15:21.299,138.82,14,1572,175,285,OEBXR   
4404AF,753,48.60260,15.16177,2019/07/08,10:15:21.775,138.89,13.99,1572,174,286,OEBXR   
4404AF,746,48.60272,15.16113,2019/07/08,10:15:22.705,139.04,13.95,1572,174,286,OEBXR   
4404AF,746,48.60278,15.16085,2019/07/08,10:15:23.253,139.11,13.93,1572,174,286,OEBXR   
4404AF,746,48.60287,15.16050,2019/07/08,10:15:23.821,139.19,13.91,1572,174,286,OEBXR   
4404AF,738,48.60338,15.15860,2019/07/08,10:15:26.878,139.62,13.79,1572,172,295,OEBXR   
4404AF,738,48.60347,15.15831,2019/07/08,10:15:27.346,139.68,13.77,1572,172,297,OEBXR   
4404AF,738,48.60356,15.15810,2019/07/08,10:15:27.799,139.72,13.76,1572,170,299,OEBXR   
4404AF,731,48.60365,15.15789,2019/07/08,10:15:28.219,139.76,13.74,1572,168,301,OEBXR   
4404AF,738,48.60374,15.15768,2019/07/08,10:15:28.672,139.8,13.72,1572,168,302,OEBXR   
4404AF,738,48.60421,15.15665,2019/07/08,10:15:30.567,139.98,13.64,1572,166,307,OEBXR   
4404AF,731,48.60435,15.15636,2019/07/08,10:15:31.183,140.04,13.62,1572,164,309,OEBXR   
4404AF,731,48.60452,15.15620,2019/07/08,10:15:31.608,140.04,13.6,1572,164,311,OEBXR   
4404AF,723,48.60645,15.15434,2019/07/08,10:15:37.286,140.1,13.34,1572,164,311,OEBXR   
4404AF,723,48.60696,15.15412,2019/07/08,10:15:38.704,140.03,13.28,1572,164,311,OEBXR   
4404AF,700,48.60915,15.15430,2019/07/08,10:15:44.224,139.37,13.08,1572,161,12,OEBXR   
4404AF,700,48.60961,15.15456,2019/07/08,10:15:45.384,139.16,13.05,1572,161,12,OEBXR   
4404AF,693,48.61047,15.15529,2019/07/08,10:15:47.839,138.69,12.99,1572,166,32,OEBXR   
4404AF,685,48.61066,15.15550,2019/07/08,10:15:48.374,138.57,12.98,1572,166,35,OEBXR   
4404AF,685,48.61082,15.15571,2019/07/08,10:15:48.930,138.46,12.97,1572,166,35,OEBXR   
4404AF,685,48.61110,15.15622,2019/07/08,10:15:49.904,138.22,12.97,1572,166,35,OEBXR   
4404AF,685,48.61125,15.15641,2019/07/08,10:15:50.391,138.12,12.96,1572,166,35,OEBXR   
4404AF,685,48.61143,15.15670,2019/07/08,10:15:50.942,137.98,12.95,1572,166,35,OEBXR   
4404AF,677,48.61157,15.15701,2019/07/08,10:15:51.542,137.84,12.95,1572,166,35,OEBXR   
4404AF,677,48.61180,15.15759,2019/07/08,10:15:52.525,137.6,12.95,1572,172,56,OEBXR   
4404AF,670,48.60244,15.16236,2019/07/08,10:53:46.099,138.76,14.02,,114,169,OEBXR   
4404AF,670,48.60228,15.16240,2019/07/08,10:53:46.540,138.79,14.04,,118,168,OEBXR   
4404AF,670,48.60217,15.16243,2019/07/08,10:53:47.030,138.81,14.05,,118,166,OEBXR   
4404AF,670,48.60187,15.16261,2019/07/08,10:53:48.121,138.83,14.09,,120,161,OEBXR   
4404AF,662,48.60173,15.16268,2019/07/08,10:53:48.581,138.85,14.1,,120,161,OEBXR   
4404AF,670,48.60155,15.16282,2019/07/08,10:53:49.162,138.86,14.13,,122,158,OEBXR   
4404AF,670,48.60147,15.16287,2019/07/08,10:53:49.600,138.86,14.14,,120,157,OEBXR   
4404AF,670,48.60127,15.16296,2019/07/08,10:53:50.143,138.89,14.16,,122,154,OEBXR   
4404AF,662,48.60114,15.16308,2019/07/08,10:53:50.686,138.89,14.17,,124,153,OEBXR   
4404AF,662,48.60100,15.16325,2019/07/08,10:53:51.125,138.88,14.19,,124,151,OEBXR   
4404AF,670,48.60091,15.16332,2019/07/08,10:53:51.564,138.88,14.21,,124,151,OEBXR   
4404AF,670,48.60082,15.16345,2019/07/08,10:53:52.001,138.87,14.22,,124,146,OEBXR   
4404AF,662,48.60063,15.16360,2019/07/08,10:53:52.600,138.87,14.24,,124,146,OEBXR   
4404AF,662,48.59921,15.16663,2019/07/08,10:54:00.519,138.39,14.49,,124,133,OEBXR   
4404AF,670,48.59912,15.16705,2019/07/08,10:54:01.393,138.29,14.52,,124,133,OEBXR   
4404AF,670,48.59903,15.16747,2019/07/08,10:54:02.336,138.2,14.54,,125,103,OEBXR   
4404AF,670,48.59898,15.16818,2019/07/08,10:54:03.739,138.02,14.57,,125,97,OEBXR   
4404AF,662,48.59895,15.16843,2019/07/08,10:54:04.259,137.96,14.59,,127,95,OEBXR   
4404AF,670,48.59894,15.16895,2019/07/08,10:54:05.326,137.82,14.61,,127,91,OEBXR   
4404AF,685,48.60556,15.16532,2019/07/08,10:54:56.824,137.08,13.84,,127,91,OEBXR   
4404AF,685,48.60547,15.16525,2019/07/08,10:54:57.259,137.12,13.85,,98,222,OEBXR   
4404AF,685,48.60498,15.16487,2019/07/08,10:54:59.338,137.36,13.88,,103,208,OEBXR   
4404AF,685,48.60448,15.16487,2019/07/08,10:55:01.302,137.5,13.93,,107,180,OEBXR   
4404AF,685,48.60431,15.16489,2019/07/08,10:55:01.824,137.54,13.94,,107,175,OEBXR   
4404AF,685,48.60421,15.16489,2019/07/08,10:55:02.285,137.56,13.95,,105,170,OEBXR   
4404AF,685,48.60393,15.16508,2019/07/08,10:55:03.323,137.59,13.99,,105,170,OEBXR   
4404AF,670,48.60287,15.16726,2019/07/08,10:55:09.768,137.26,14.17,,114,120,OEBXR   
4404AF,677,48.60282,15.16785,2019/07/08,10:55:10.864,137.11,14.2,,114,120,OEBXR   
4404AF,670,48.60277,15.16814,2019/07/08,10:55:11.465,137.04,14.22,,127,100,OEBXR   
4404AF,670,48.60274,15.16916,2019/07/08,10:55:13.605,136.77,14.26,,127,100,OEBXR   
4404AF,670,48.60425,15.18022,2019/07/08,10:55:34.532,133.51,14.58,,144,79,OEBXR   
4404AF,670,48.60431,15.18079,2019/07/08,10:55:35.505,133.35,14.6,,146,83,OEBXR   
4404AF,662,48.60425,15.18247,2019/07/08,10:55:38.515,132.96,14.68,,146,83,OEBXR   
4404AF,670,48.59825,15.19318,2019/07/08,10:56:05.313,132.05,15.68,,146,83,OEBXR   
4404AF,654,48.60729,15.17956,2019/07/08,10:57:13.144,132.84,14.28,,146,83,OEBXR   
4404AF,654,48.60727,15.17937,2019/07/08,10:57:13.687,132.89,14.27,,146,83,OEBXR   
4404AF,670,48.60333,15.17956,2019/07/08,11:00:23.199,133.91,14.63,,94,169,OEBXR   
4404AF,670,48.60310,15.17971,2019/07/08,11:00:24.183,133.94,14.66,,94,169,OEBXR   
4404AF,670,48.60297,15.17973,2019/07/08,11:00:24.695,133.97,14.67,,94,169,OEBXR   
4404AF,670,48.60022,15.18487,2019/07/08,11:00:42.258,133.45,15.14,,94,169,OEBXR   
4404AF,670,48.60004,15.18550,2019/07/08,11:00:44.007,133.34,15.19,,107,116,OEBXR   
4404AF,670,48.59935,15.18789,2019/07/08,11:00:50.252,132.97,15.35,,107,116,OEBXR   
4404AF,670,48.59933,15.18809,2019/07/08,11:00:50.723,132.92,15.36,,111,107,OEBXR   
4404AF,670,48.59926,15.18832,2019/07/08,11:00:51.321,132.89,15.38,,112,105,OEBXR   
4404AF,670,48.59923,15.18853,2019/07/08,11:00:51.766,132.85,15.39,,112,105,OEBXR   
4404AF,670,48.59917,15.18902,2019/07/08,11:00:52.905,132.75,15.42,,111,101,OEBXR   
4404AF,670,48.59917,15.18923,2019/07/08,11:00:53.452,132.7,15.43,,109,99,OEBXR   
4404AF,670,48.59912,15.18966,2019/07/08,11:00:54.491,132.62,15.45,,111,98,OEBXR   
4404AF,677,48.60054,15.19445,2019/07/08,11:01:08.528,131.19,15.54,,96,29,OEBXR   
4404AF,654,48.61079,15.17353,2019/07/08,11:02:18.721,133.39,13.7,,96,29,OEBXR   
4404AF,654,48.60114,15.18409,2019/07/08,11:03:23.641,133.39,15.03,,101,285,OEBXR   
4404AF,662,48.59974,15.18816,2019/07/08,11:03:33.580,132.8,15.33,,118,116,OEBXR   
4404AF,662,48.59894,15.19099,2019/07/08,11:03:40.190,132.36,15.52,,124,116,OEBXR   
4404AF,662,48.59889,15.19142,2019/07/08,11:03:41.225,132.28,15.55,,124,116,OEBXR   
4404AF,662,48.59886,15.19163,2019/07/08,11:03:41.722,132.24,15.56,,124,116,OEBXR   
4404AF,662,48.59886,15.19185,2019/07/08,11:03:42.176,132.19,15.57,,116,98,OEBXR   
4404AF,784,48.51787,15.24515,2019/07/08,11:10:56.501,137.81,25.22,1572,129,167,OEBXR   
4404AF,784,48.51773,15.24515,2019/07/08,11:10:56.935,137.83,25.24,1572,129,167,OEBXR   
4404AF,784,48.51758,15.24519,2019/07/08,11:10:57.396,137.85,25.25,1572,129,167,OEBXR   
4404AF,776,48.51744,15.24526,2019/07/08,11:10:57.864,137.86,25.27,1572,131,166,OEBXR   
4404AF,784,48.51693,15.24548,2019/07/08,11:10:59.501,137.9,25.33,1572,131,166,OEBXR   
